순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
437,과학,사소해서 물어보지 못했지만 궁금했던 이야기,8950991918,9788950991913,3400,arte(아르테),사물궁이 잡학지식 지음,17000,15300,1700,10%,850점,20200916,10879
438,과학,알기 쉬운 생화학,8970068708,9788970068701,93430,지구문화사,김나현 외 지음,24000,22800,1200,5%,"1,200점",20200305,1322
439,과학,수학의 쓸모,K102638422,9791165210991,3410,더퀘스트,"닉 폴슨.제임스 스콧 지음, 노태복 옮김",22000,19800,2200,10%,"1,100점",20200402,9521
440,과학,안경학개론,8969402225,9788969402226,93510,대학서림,한국안경광학과교수협의회 지음,25000,25000,0,0%,750점,20200302,1166
441,과학,4차 산업혁명 기반 기술의 이해,K542637207,9791188831357,,연두에디션,김미혜 외 지음,22000,22000,0,0%,0점,20191231,1725
442,과학,"우울할 땐 뇌 과학, 실천할 땐 워크북",K312636730,9791156758082,3180,심심,"앨릭스 코브 지음, 정지인 옮김",19000,17100,1900,10%,950점,20200117,6397
443,과학,이토록 아름다운 수학이라면,8950979950,9788950979959,4300,21세기북스,최영기 지음,15000,13500,1500,10%,750점,20190311,7511
444,과학,미생물학 입문,8958812656,9788958812654,93470,월드사이언스,"Jeffery C. Pommerville 외 지음, 주우홍 외 옮김",30000,30000,0,0%,"1,500점",20170830,1528
445,과학,정원생활자의 열두 달,8958205148,9788958205142,3520,궁리,오경아 지음,20000,18000,2000,10%,"1,000점",20180312,4211
446,과학,Robbins and Cotran 병태생리학,K712530435,9791159430510,93510,범문에듀케이션,"Vinay Kumar.Abul K. Abbas.Jon C. Aster 지음, (사)한국약학",70000,70000,0,0%,700점,20170306,1503
447,과학,확률 및 랜덤 프로세스,K992530237,9791158080297,93560,자유아카데미,"Albert Leon-Garcia 지음, 고한석 외 옮김",32000,32000,0,0%,960점,20081227,1565
448,과학,디지털 시스템 원리 및 응용,K602536564,9791187021032,93560,가디언북,"Ronald J. Tocci 외 지음, 김창규 외 옮김",38000,38000,0,0%,0점,20170105,1507
449,과학,생생한 사례로 배우는 확률과 통계,K722535684,9791156642619,93560,한빛아카데미(교재),이재원 지음,25000,25000,0,0%,0점,20160715,1474
450,과학,기계계측공학,8968666938,9788968666933,93550,시그마프레스,"Richard S. Figliola.Donald E. Beasley 지음, 강보선 외 옮김",33000,33000,0,0%,"1,650점",20160315,1290
451,과학,고분자화학 (Harry R. Allcock 외),K342434227,9791158080624,93430,자유아카데미,"Harry R. Allcock 외 지음, 이영무 외 옮김",39000,39000,0,0%,"1,950점",20160225,1280
452,과학,확률론 강의,1158080077,9791158080075,93310,자유아카데미,김진경 지음,20000,20000,0,0%,"1,000점",20150220,1201
453,과학,환경미생물학 (송홍규),1195331398,9791195331390,93470,화수목,송홍규.오계헌 지음,22000,20900,1100,5%,"1,100점",20150306,1288
454,과학,과학기술학의 세계,8958627255,9788958627258,94400,휴머니스트,한국과학기술학회 지음,20000,18000,2000,10%,"1,000점",20140911,1527
455,과학,식품미생물학 (유상렬 외),897140390X,9788971403907,93570,수학사,유상렬 외 지음,23000,23000,0,0%,0점,20140905,1265
456,과학,전기전자공학의 길라잡이,1155760204,9791155760208,93560,GS인터비전,신윤기 지음,34000,34000,0,0%,"1,700점",20140225,1175
457,과학,자동차공학 기초,1185224130,9791185224138,,문운당,이성욱 지음,24000,24000,0,0%,720점,20130830,1441
458,과학,대학수학 Plus,8998756633,9788998756635,93560,한빛아카데미(교재),이재원 지음,26000,26000,0,0%,0점,20131014,1427
459,과학,말운동장애 : 진단과 치료,8998521075,9788998521073,93510,박학사,"Donald B. Freed 지음, 권미선 외 옮김",28000,28000,0,0%,0점,20130902,1597
