순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
308,자기계발,방정리 기술,8973435302,9788973435302,13590,평단(평단문화사),"마스다 미츠히로 지음, 김진희 옮김",13000,11700,1300,10%,650점,20210330,620
309,자기계발,그래서 역사가 필요해,K072739917,9791191393033,3190,포르체,신동욱 지음,16000,14400,1600,10%,800점,20210310,510
310,자기계발,끌리는 말투 호감 가는 말투,8972773484,9788972773481,3320,리드리드출판(한국능률협회),"리우난 지음, 박나영 옮김",14800,13320,1480,10%,740점,20210325,900
311,자기계발,쫓기지 않는 50대를 사는 법,K772738084,9791197227547,3190,델피노,이목원 지음,15500,13950,1550,10%,770점,20210120,1675
312,자기계발,"사랑한다면 거리를 두는 게 좋아 (특별판 리커버 에디션, 양장)",8972773476,9788972773474,3320,리드리드출판(한국능률협회),"제이미 셸먼 지음, 박진희 옮김",14800,13320,1480,10%,740점,20210225,1915
313,자기계발,비움 효과,8976044339,9788976044334,13190,문예춘추사,최현아 지음,13000,11700,1300,10%,650점,20210215,1770
314,자기계발,놓치고 싶지 않은 나의 꿈 나의 인생 3,8974259893,9788974259891,14320,국일미디어(국일출판사),"나폴레온 힐 지음, 민승남 옮김",15000,13500,1500,10%,750점,20210104,2125
315,자기계발,놓치고 싶지 않은 나의 꿈 나의 인생 2,8974259885,9788974259884,14320,국일미디어(국일출판사),"나폴레온 힐 지음, 민승남 옮김",15000,13500,1500,10%,750점,20210104,2145
316,자기계발,운의 그릇,K882633021,9791165213237,3320,더퀘스트,김원 지음,15000,13500,1500,10%,750점,20201106,4905
317,자기계발,뇌는 팩트에 끌리지 않는다,K192633016,9791162541746,3190,비즈니스북스,"리 하틀리 카터 지음, 이영래 옮김",15800,14220,1580,10%,790점,20201028,10320
318,자기계발,학습이란 무엇인가,K982633496,9791189172312,3370,W미디어,김규민 지음,15000,13500,1500,10%,750점,20201010,3650
319,자기계발,인생의 태도,K742630674,9791165211653,3190,더퀘스트,"웨인 다이어 지음, 이한이 옮김",16000,14400,1600,10%,800점,20200619,15362
320,자기계발,통찰과 역설,K032630478,9791165341756,3320,마음서재,천공 지음,16800,15120,1680,10%,840점,20200620,7367
321,자기계발,직장인에서 직업인으로,8934991259,9788934991250,3190,김영사,김호 지음,14800,13320,1480,10%,740점,20200601,3719
322,자기계발,리액트,8997228234,9788997228232,3310,서른세개의계단,"네빌 고다드 지음, 이상민 옮김",12500,11250,1250,10%,620점,20200430,3188
323,자기계발,새로운 관점을 디자인하라,K052639764,9791157631827,,백산출판사,권정언 외 지음,10000,10000,0,0%,0점,20200310,1454
324,자기계발,세상의 통찰 철학자들의 명언 500,K692638480,9791186151358,3190,리텍콘텐츠,김태현 지음,15500,13950,1550,10%,770점,20200320,2199
325,자기계발,하버드 인생학 특강,8925568993,9788925568997,3320,알에이치코리아(RHK),"클레이튼 M. 크리스텐슨.제임스 올워스.캐런 딜론 지음, 이진원 옮김, 이호욱 감수",16800,15120,1680,10%,840점,20200221,3691
326,자기계발,"울트라러닝, 세계 0.1%가 지식을 얻는 비밀",K962637709,9791162541289,3190,비즈니스북스,"스콧 영 지음, 이한이 옮김",16000,14400,1600,10%,800점,20200212,14466
