순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
103,중학교참고서,EBS 고등 예비과정 영어 (2021년용),8954743072,9788954743075,73740,한국교육방송공사(중고등),EBS(한국교육방송공사) 편집부 엮음,8500,7650,850,10%,420점,20170621,46854
104,중학교참고서,개념원리 중학 수학 3-1 (2021년용),8961334689,9788961334686,53410,개념원리수학연구소,이홍섭 지음,16000,14400,1600,10%,800점,20190601,43213
105,중학교참고서,Allead 올리드 중등 국어 1-1 : 미래엔 교과서 (2021년용),K172532109,9791162334294,53710,미래엔,강영미 외 지음,16000,14400,1600,10%,800점,20180301,9706
106,중학교참고서,올쏘 중학 역사 1 : 2015 개정 교육과정 (2021년용),8900451227,9788900451221,53910,동아출판,즐거운한국사교실 연구팀	 지음,16000,14400,1600,10%,800점,20191206,11370
107,중학교참고서,EBS 중학 뉴런 수학 2 (하) (2021년용),8954747272,9788954747271,53410,한국교육방송공사(중고등),EBS(한국교육방송공사) 편집부 지음,13500,12150,1350,10%,670점,20181212,21993
108,중학교참고서,빠작 중학 국어 비문학 독해 2,8900434403,9788900434408,53710,동아출판,최두호 외 지음,12000,10800,1200,10%,600점,20181015,26998
109,중학교참고서,주니어 능률 VOCA 입문,K822533125,9791125323594,53740,NE능률(참고서),신유승 외 지음,9500,8550,950,10%,470점,20180705,27802
110,중학교참고서,중등 최상위 수학 2-1 (2021년용),8926157989,9788926157985,53410,디딤돌,최문섭 외 지음,14000,12600,1400,10%,700점,20191101,18361
111,중학교참고서,개념원리 중학 수학 3-2 (2021년용),8961334778,9788961334778,53410,개념원리수학연구소,이홍섭 지음,16000,14400,1600,10%,800점,20191001,29767
112,중학교참고서,에이급 수학 중학 3-상 (2021년용),8967700679,9788967700676,53410,에이급출판사,에이급출판사 편집부 지음,15000,13500,1500,10%,750점,20190801,21719
113,중학교참고서,주니어 리딩튜터 Junior Reading Tutor Level 3,K602534561,9791125324461,53740,NE능률(참고서),NE능률 영어교육연구소 지음,12000,10800,1200,10%,600점,20180831,34952
114,중학교참고서,EBS 마이 그래머 코치 My Grammar Coach 기초편,8954746276,9788954746274,53740,한국교육방송공사(중고등),이상엽.서우식 지음,8500,7650,850,10%,420점,20180626,39100
115,중학교참고서,체크체크 수학 중3-1 (2021년용),K482635845,9791125946403,53410,천재교육(학원물),해법수학연구회 지음,17500,15750,1750,10%,870점,20190715,26944
116,중학교참고서,개념원리 중학 수학 2-2 (2021년용),8961334549,9788961334549,53410,개념원리수학연구소,이홍섭 지음,16000,14400,1600,10%,800점,20190101,31872
117,중학교참고서,1316 팬클럽 문법 Level 1,K962531934,9791125317555,53740,NE능률(참고서),능률영어교육연구소 지음,11000,9900,1100,10%,550점,20180101,20097
118,중학교참고서,능률 Grammar Zone 기초편,K552535518,9791125312314,53740,NE능률(참고서),능률영어교육연구소 엮음,13000,11700,1300,10%,650점,20170105,26764
119,중학교참고서,주니어 리딩튜터 Junior Reading Tutor Level 4,K752534561,9791125324478,53740,NE능률(참고서),NE능률 영어교육연구소 지음,12000,10800,1200,10%,600점,20180831,28503
120,중학교참고서,EBS 중학 영어 듣기 능력평가 완벽 대비 1 (2021년용),8954735045,9788954735049,53740,한국교육방송공사(중고등),EBS(한국교육방송공사) 편집부 엮음,7500,6750,750,10%,370점,20150127,20389
121,중학교참고서,오투 중등 과학 1-2 (2021년),K102737258,9791166090042,,비상교육,비상교육 편집부 지음,16000,14400,1600,10%,800점,20201201,8605
122,중학교참고서,EBS 중학 뉴런 영어 3 (2021년용),8954751113,9788954751117,53740,한국교육방송공사(중고등),EBS(한국교육방송공사) 편집부 지음,14800,13320,1480,10%,740점,20191130,14356
123,중학교참고서,체크체크 과학 중2-1 (2021년용),K772636383,9791125948322,53400,천재교육(학원물),천재교육 편집부 엮음,18000,16200,1800,10%,900점,20191001,13833
124,중학교참고서,쎈연산 중등 수학 2-1 (2021년용),8928327962,9788928327966,53,좋은책신사고,홍범준.신사고수학콘텐츠연구회 지음,10000,9000,1000,10%,500점,20190214,23980
125,중학교참고서,자이스토리 중학 국어 독해력 완성 1 : 비문학,K702635849,9791162401736,53370,수경출판사(학습),권정아 외 지음,13000,11700,1300,10%,650점,20190720,22147
126,중학교참고서,개념원리 중학 수학 1-2 (2021년용),8961334034,9788961334037,53410,개념원리수학연구소,이홍섭 지음,15000,13500,1500,10%,750점,20180108,33399
127,중학교참고서,Grammar Inside Level 1,6000859897,9791125307938,54740,NE능률(참고서),양빈나 외 지음,14000,12600,1400,10%,700점,20150625,32503
128,중학교참고서,개념 + 유형 실력향상 파워 중등 수학 3-1 (2021년),K962632370,9791164749836,53410,비상교육,비상교육 편집부 지음,18500,16650,1850,10%,920점,20200801,15038
129,중학교참고서,Reading Voyage Plus 1 (본책 + 워크북 + 오디오 CD),892770777X,9788927707776,58740,다락원,Jonathan S. McClelland 외 지음,13000,11700,1300,10%,650점,20161010,4964
130,중학교참고서,빠작 중학 국어 문법,890044400X,9788900444001,53710,동아출판,허단비.이은정 지음,12000,10800,1200,10%,600점,20191015,18376
131,중학교참고서,경선식 영단어 초스피드 암기비법 중학,K622434577,9791195495030,53740,경선식에듀,경선식 지음,11500,10350,1150,10%,570점,20151117,33731
132,중학교참고서,중학교 국어 3-1 평가문제집 : 이삼형 교과서편 (2021년용),8905050379,9788905050375,53710,지학사(참고서),이삼형 외 지음,16000,14400,1600,10%,800점,20191220,8097
133,중학교참고서,숨마 주니어 중학 국어 비문학 독해 연습 3,8959904244,9788959904242,53710,이룸이앤비,김영신 외 지음,12000,10800,1200,10%,600점,20171002,24232
134,중학교참고서,능률 중학영어듣기 모의고사 22회 Level 1,K502535986,9791125311980,53740,NE능률(참고서),능률교육 편집부 엮음,11000,9900,1100,10%,550점,20160627,18220
135,중학교참고서,Allead 올리드 중등 역사 1-1 : 2015 개정 교육과정 (2021년용),K582637507,9791164132584,53900,미래엔,문지은.이진욱.박선영 지음,15000,13500,1500,10%,750점,20200102,6686
136,중학교참고서,체크체크 사회 중1-1 (2021년용),K112636806,9791125948995,53300,천재교육(학원물),최종현.서지연 지음,12500,11250,1250,10%,620점,20191015,7445
137,중학교참고서,Allead 올리드 중등 과학 2-1 (2021년용),K672534886,9791162338230,53400,미래엔,미래엔콘텐츠연구회 지음,16000,14400,1600,10%,800점,20181101,9821
138,중학교참고서,숨마 주니어 중학 국어 문법 연습 1 기본,8959904481,9788959904488,53710,이룸이앤비,이은영 외 지음,12000,10800,1200,10%,600점,20180130,32031
139,중학교참고서,천일문 GRAMMAR Level 2,8968061017,9788968061011,53740,쎄듀(CEDU),김기훈 외 지음,14000,12600,1400,10%,700점,20171018,17724
140,중학교참고서,능률 Grammar Zone 입문편,K652535518,9791125312307,53740,NE능률(참고서),능률영어교육연구소 엮음,11000,9900,1100,10%,550점,20170105,22703
141,중학교참고서,능률 중학영어듣기 모의고사 22회 Level 3,K632535986,9791125312000,53740,NE능률(참고서),능률교육 편집부 엮음,11000,9900,1100,10%,550점,20160627,15062
142,중학교참고서,능률 중학영어듣기 모의고사 22회 Level 2,K542535986,9791125311997,53740,NE능률(참고서),능률교육 편집부 엮음,11000,9900,1100,10%,550점,20160627,16914
143,중학교참고서,최고득점 수학 중등 2-1 (2021년용),K312534211,9791162276686,53410,비상ESN,최문섭 외 지음,11000,9900,1100,10%,550점,20181212,10610
144,중학교참고서,Allead 올리드 중등 사회 2-1 (2021년용),K672534263,9791162337288,53300,미래엔,조수진 외 지음,14500,13050,1450,10%,720점,20180903,9353
145,중학교참고서,문제로 마스터하는 중학영문법 Level 2,K492533029,9791125323662,53740,NE능률(참고서),NE능률 영어교육연구소 지음,11000,9900,1100,10%,550점,20180705,20499
146,중학교참고서,EBS 중학 뉴런 역사 2 (2021년),8954754198,9788954754194,53900,한국교육방송공사(중고등),EBS(한국교육방송공사) 편집부 지음,13000,11700,1300,10%,650점,20201020,10120
147,중학교참고서,리얼 오리지널 예비 고1 3월 전국연합 모의고사 전과목 (2021년),8968981957,9788968981951,53370,입시플라이,입시플라이 편집부 엮음,11000,9900,1100,10%,550점,20201015,5703
148,중학교참고서,특급기출 중학 영어 3-1 중간고사 동아 윤정미 (2021년용),8900454331,9788900454338,,동아출판,윤정미 외 지음,14000,12600,1400,10%,700점,20200228,7310
