순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
14,대학교재/전문서적,일반물리학 1,K872738837,9791197305429,94420,텍스트북스(TextBook),"Jearl Walker 외 지음, 고려대.서강대.연세대.이화여대.충남대.한양대 옮김",29000,29000,0,0%,870점,20210225,16040
15,대학교재/전문서적,Brown 일반화학 (일반화학교재연구회),K682534332,9791158082086,93430,자유아카데미,일반화학교재연구회 엮음,50000,50000,0,0%,"1,500점",20190120,21477
16,대학교재/전문서적,스크래치 : 문제해결을 위한 컴퓨팅 사고,K202738038,9791185578781,93000,인피니티북스,목원대학교 스톡스대학 SW교양학부 지음,14000,14000,0,0%,700점,20210225,18260
17,대학교재/전문서적,디지털 논리회로,K512433731,9791156641889,93000,한빛아카데미(교재),임석구.홍경호 지음,27000,27000,0,0%,0점,20150706,18168
18,대학교재/전문서적,현대 심리치료와 상담 이론,8963309266,9788963309262,93180,학지사,권석만 지음,22000,22000,0,0%,"1,100점",20120830,28716
19,대학교재/전문서적,2021 세법개론 - 전2권,K792738830,9791161371641,94360,상경사,임상엽.정정운 지음,61000,61000,0,0%,"1,830점",20210225,14820
20,대학교재/전문서적,IFRS 중급회계,8955406622,9788955406627,93320,탐진,신현걸.최창규.김현식 지음,57000,57000,0,0%,"2,850점",20210106,15160
21,대학교재/전문서적,K-IFRS 중급재무회계 (송인만 외),8955017561,9788955017564,94320,신영사,송인만 외 지음,52000,52000,0,0%,"1,560점",20210215,13410
22,대학교재/전문서적,맥머리의 유기화학,896218429X,9788962184297,93430,사이플러스,"John McMurry 지음, 화학교재연구회 엮음",55000,55000,0,0%,0점,20180209,19504
23,대학교재/전문서적,캠벨 생명과학,8961543504,9788961543507,93470,라이프사이언스,"Taylor 외 지음, 김명원 외 옮김",35000,35000,0,0%,"1,050점",20210301,15020
24,대학교재/전문서적,생활속의 경영학,8955017626,9788955017625,93320,신영사,장영광.정기만 지음,29000,29000,0,0%,870점,20210301,13790
25,대학교재/전문서적,교육심리학 (신명희 외),8999716368,9788999716362,93370,학지사,신명희 외 지음,22000,22000,0,0%,660점,20180910,21211
26,대학교재/전문서적,경제학원론,K592637908,9791185994703,93320,문우사(도서출판),이준구.이창용 지음,37000,37000,0,0%,"1,850점",20200210,20938
27,대학교재/전문서적,실버버그의 일반화학,K722534035,9791188731022,93430,사이플러스,"Martin S. Silberberg 지음, 화학교재연구회 옮김",52000,52000,0,0%,"1,560점",20190301,13837
28,대학교재/전문서적,명품 C++ Programming,8970509437,9788970509433,93000,생능출판사,황기태 지음,30000,30000,0,0%,900점,20180305,17652
29,대학교재/전문서적,특수아동교육,8963306097,9788963306094,93370,학지사,이소현.박은혜 지음,22000,22000,0,0%,"1,100점",20110225,20193
30,대학교재/전문서적,미분적분학 (강동오 외),8963610578,9788963610573,93410,신성,강동오 외 지음,35000,35000,0,0%,0점,20190228,14238
31,대학교재/전문서적,발표와 토론,K072638303,9791162444900,93800,역락,이동욱 외 지음,10000,10000,0,0%,0점,20200225,16648
32,대학교재/전문서적,현대 이상심리학,8999701735,9788999701733,93180,학지사,권석만 지음,27000,27000,0,0%,"1,350점",20130910,22592
33,대학교재/전문서적,Cengel의 열역학,K922737424,9791132106609,93550,한티에듀,"Yungus A. Cengel 외 지음, 부준홍 외 옮김",39000,39000,0,0%,"1,170점",20210105,11470
34,대학교재/전문서적,물리화학,K682638382,9791159095788,93430,교보문고(교재),"피터 앳킨스 외 지음, 안운선 옮김",48000,48000,0,0%,"1,440점",20200201,13545
35,대학교재/전문서적,IFRS 회계원리 (이효익 외),8955017596,9788955017595,94320,신영사,이효익 외 지음,37000,37000,0,0%,"1,110점",20210130,12220
36,대학교재/전문서적,최신 교육학개론,8999715744,9788999715747,93370,학지사,성태제 외 지음,20000,20000,0,0%,600점,20180725,16397
37,대학교재/전문서적,2019 한국인의 법과 생활,8996100749,9788996100744,13360,법무부,법무부 지음,17000,17000,0,0%,170점,20190228,17984
38,대학교재/전문서적,스튜어트 미분적분학,K272739010,9791159713255,,북스힐,"James Stewart 지음, 수학교재편찬위원회 옮김",45000,45000,0,0%,"2,250점",20210301,10840
39,대학교재/전문서적,심리학의 이해 (윤가현 외),8999717607,9788999717604,93180,학지사,윤가현 외 지음,22000,22000,0,0%,660점,20190630,16856
40,대학교재/전문서적,사회복지실천의 이해 (엄명용 외),8999720977,9788999720970,93330,학지사,엄명용.김성천.윤혜미 지음,23000,23000,0,0%,690점,20200420,11819
41,대학교재/전문서적,가족치료의 이해,8999714926,9788999714924,93180,학지사,정문자 외 지음,23000,23000,0,0%,690점,20180225,15908
42,대학교재/전문서적,미적분학,K712637712,9791160733266,93410,경문사(경문북스),이익권.이현대.최광석 지음,27000,27000,0,0%,810점,20210302,10552
43,대학교재/전문서적,Harris 분석화학,K562738827,9791158082932,93430,자유아카데미,"Daniel C. Harris 지음, 강용철 외 옮김",52000,52000,0,0%,"1,560점",20210205,9815
