순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
922,예술/대중문화,명화로 보는 단테의 신곡,8965781388,9788965781387,3920,미래타임즈,"단테 알리기에리 지음, 이선종 엮음",19800,17820,1980,10%,990점,20181220,6343
923,예술/대중문화,김도훈 작곡법,K652534890,9791189598006,13670,1458music,김도훈 지음,18500,16650,1850,10%,920점,20181031,4485
924,예술/대중문화,워십기타 송북 셀라,K402534775,9791195557059,13670,디테일북스,윤현민 지음,16500,14850,1650,10%,820점,20180820,2198
925,예술/대중문화,안티고네,K852533547,9791188515073,3840,홍문각,"소포클레스 지음, 강태경 옮김",13000,11700,1300,10%,650점,20180820,1239
926,예술/대중문화,레이나의 피아노 노트 3 (스프링),8967211740,9788967211745,93670,삼호ETM,박혜란(Reynah) 지음,13000,11700,1300,10%,650점,20180825,3710
927,예술/대중문화,푸코의 미학,8965642167,9788965642169,93100,현실문화,"다케다 히로나리 지음, 김상운 옮김",20000,18000,2000,10%,"1,000점",20180730,1131
928,예술/대중문화,포스 드로잉 : 해부학편,K592533323,9791160580150,3650,비즈앤비즈,"마이크 마테시 지음, 안영진 옮김",25000,22500,2500,10%,"1,250점",20180710,3926
929,예술/대중문화,음악의 ABC,8993818916,9788993818918,4670,포노(PHONO),"이모겐 홀스트.벤저민 브리튼 지음, 이석호 옮김",18000,16200,1800,10%,900점,20180515,1131
930,예술/대중문화,성인을 위한 피아노 어드벤쳐 1,8967521022,9788967521028,94670,뮤직에듀벤쳐,랜돌 파버.낸시 파버 엮음,9000,8100,900,10%,450점,20180420,3303
931,예술/대중문화,모차르트집 2 : 소나타집 제2권,K102532247,9791157801251,94670,태림스코어(스코어),모차르트 (Wolfgang Amadeus Mozart) 지음,12000,10800,1200,10%,600점,20190805,1810
932,예술/대중문화,그동안 몰랐던 피아노 레슨 노트,8960575623,9788960575622,3670,중앙아트,이승경 지음,13000,11700,1300,10%,650점,20180417,1676
