순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
320,여행,"퐁당, 시칠리아",8926896803,9788926896808,13810,이담북스,윤정인 지음,16000,14400,1600,10%,800점,20191104,288
321,여행,스페셜티 커피 멜버른,K372636394,9791160074345,13590,한즈미디어(한스미디어),"스머지 출판사 엮음, 김미란 옮김",40000,36000,4000,10%,"2,000점",20191106,404
322,여행,"함께, 히말라야",896782095X,9788967820954,3910,푸른향기,문승영 지음,16000,14400,1600,10%,800점,20191115,878
323,여행,베스트 프렌즈 도쿄,8927810570,9788927810575,14980,중앙books(중앙북스),정꽃나래.정꽃보라 지음,11000,9900,1100,10%,550점,20191105,333
324,여행,세상의 끝에서 만난 음악,8954658288,9788954658287,3670,문학동네,신경아 지음,21000,18900,2100,10%,"1,050점",20191023,783
325,여행,맛집투어 다녀오겠습니다! 부산여행편,K952636287,9791190323376,3800,(주)백산출판사,FOOSAN 지음,8000,8000,0,0%,0점,20190930,110
326,여행,하와이하다,8934999233,9788934999232,3810,비채,"선현경 지음, 이우일 그림",13800,12420,1380,10%,690점,20191014,2359
327,여행,길을 잃어 여행 갑니다,8934999276,9788934999270,3810,김영사,김비.박조건형 지음,15800,14220,1580,10%,790점,20191014,636
328,여행,여행은 재즈다,8995803541,9788995803547,,말글,강성일 지음,14000,12600,1400,10%,700점,20190928,150
329,여행,발리에선 아무 일도 생기지 않았다,K252636371,9791196593513,910,방,방멘 지음,10000,9000,1000,10%,500점,20191002,145
330,여행,"여, 행하라",K432636172,9791196803001,3810,(주)키이츠서울,윤영미 지음,15000,13500,1500,10%,750점,20190925,661
331,여행,"아무것도 하지 않는 시간, 치앙마이",K502636074,9791196515607,3910,쉬는시간,곽명주 지음,12000,10800,1200,10%,600점,20190919,148
332,여행,대한민국 요즘 여행,892556775X,9788925567754,13980,알에이치코리아(RHK),옥미혜.서준규 지음,18800,16920,1880,10%,940점,20190910,2017
333,여행,태국역사문화기행,K132636065,9791159015960,4980,한국외국어대학교출판부 지식출판원(HUINE),정환승 지음,25000,23750,1250,5%,"1,250점",20190828,223
