순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
557,소설/시/희곡,스토너,8925554992,9788925554990,3840,알에이치코리아(RHK),"존 윌리엄스 지음, 김승욱 옮김",13000,11700,1300,10%,650점,20150102,13100
558,소설/시/희곡,내 이름이 뭐예요?,8993342318,9788993342314,3810,매직하우스,"김세준 지음, 김미진 그림",13000,11700,1300,10%,650점,20140212,852
559,소설/시/희곡,캐릭터 공작소,8960177857,9788960177857,93800,황금가지,"오슨 스콧 카드 지음, 김지현 옮김",15000,13500,1500,10%,750점,20131129,3172
560,소설/시/희곡,안드로이드는 전기양의 꿈을 꾸는가?,8993094438,9788993094435,4840,폴라북스(현대문학),"필립 K.딕 지음, 박중서 옮김",14000,12600,1400,10%,700점,20130927,7171
561,소설/시/희곡,제인 에어,8932403961,9788932403960,4840,을유문화사,"샬럿 브론테 지음, 조애리 옮김",18000,16200,1800,10%,900점,20130625,4151
562,소설/시/희곡,정여울의 문학 멘토링,8998614006,9788998614003,3810,메멘토,정여울 지음,13800,12420,1380,10%,690점,20130515,1871
563,소설/시/희곡,안나 카레니나 세트 - 전3권,8937486075,9788937486074,14800,민음사,"레프 니콜라예비치 톨스토이 지음, 연진희 옮김",30800,27720,3080,10%,"1,540점",20121106,19524
564,소설/시/희곡,고전문학사의 라이벌,8984311804,9788984311800,3810,한겨레출판,고미숙 외 지음,11000,9900,1100,10%,550점,20060217,2188
565,소설/시/희곡,끝없는 이야기,8949170604,9788949170602,73850,비룡소,"미하엘 엔데 지음, 로즈비타 콰드플리크 그림, 허수경 옮김",20000,18000,2000,10%,"1,000점",20030325,17116
566,소설/시/희곡,체호프 단편선,893746070X,9788937460708,4890,민음사,"안톤 파블로비치 체홉 지음, 박현섭 옮김",7000,6300,700,10%,350점,20021120,13078
567,소설/시/희곡,상실의 시대,8970123695,9788970123691,3830,문학사상사,"무라카미 하루키 지음, 유유정 옮김",15000,13500,1500,10%,750점,20001002,30591
568,소설/시/희곡,대사들 2,8937463768,9788937463761,,민음사,"헨리 제임스 지음, 정소영 옮김",14000,12600,1400,10%,700점,20210219,1120
569,소설/시/희곡,푸코의 진자 - 하,8932912696,9788932912691,4880,열린책들,"움베르토 에코 지음, 이윤기 옮김",13800,12420,1380,10%,690점,20210220,960
570,소설/시/희곡,호르몬이 그랬어,8954446337,9788954446334,3810,자음과모음,박서련 지음,12000,10800,1200,10%,600점,20210201,2980
571,소설/시/희곡,아메리칸 더트,K442738480,9791165342944,3840,쌤앤파커스,"제닌 커민스 지음, 노진선 옮김",16500,14850,1650,10%,820점,20210203,1830
572,소설/시/희곡,"블루버드, 블루버드",K622737854,9791190784061,3840,네버모어,"애티카 로크 지음, 박영인 옮김",15000,13500,1500,10%,750점,20210106,4835
573,소설/시/희곡,유다,K722739230,9791190885614,3890,현대문학,"아모스 오즈 지음, 최창모 옮김",17800,16020,1780,10%,890점,20210309,930
574,소설/시/희곡,경여년 : 오래된 신세계 - 중2,K322737326,9791197179143,,이연,"묘니 지음, 이기용 옮김",16500,14850,1650,10%,820점,20210111,2745
575,소설/시/희곡,에픽 #02,K572737806,9772733807003,"
",다산북스,문지혁 외 지음,15000,13500,1500,10%,680점,20210104,6330
576,소설/시/희곡,로알드 달 베스트 단편 세트 - 전3권,K082737699,9791191278002,4840,교유서가,"로알드 달 지음, 정영목 외 옮김",47000,42300,4700,10%,"1,410점",20210104,4180
577,소설/시/희곡,미스테리아 32호,K422736878,9772384289005,,엘릭시르,미스테리아 편집부 지음,13000,12350,650,5%,380점,20201130,11275
578,소설/시/희곡,영원의 사자들 1~2 세트 - 전2권,8963718174,9788963718170,4810,파란(파란미디어),정은궐 지음,30000,27000,3000,10%,"1,500점",20200922,17955
579,소설/시/희곡,갈매기의 꿈,K882632696,9791161571089,3840,나무옆의자,"리처드 바크 지음, 공경희 옮김, 러셀 먼슨 사진",12800,11520,1280,10%,640점,20200901,5568
580,소설/시/희곡,우리가 잃어버린 것,K122737596,9791190885492,4810,현대문학,서유미 지음,13000,11700,1300,10%,650점,20201201,2730
581,소설/시/희곡,프란츠 카프카,8972755117,9788972755111,4850,현대문학,"프란츠 카프카 지음, 박병덕 옮김",19000,17100,1900,10%,950점,20200608,5089
582,소설/시/희곡,열 문장 쓰는 법,K952637417,9791189683337,4800,유유,김정선 지음,10000,9000,1000,10%,500점,20200304,14143
583,소설/시/희곡,해리 포터 시리즈 5~7편 박스 세트 - 전13권 (무선),8983928093,9788983928092,,문학수첩,"J.K. 롤링 지음, 강동혁 옮김",123500,111150,12350,10%,"6,170점",20200228,11410
584,소설/시/희곡,해리 포터와 혼혈왕자 1 (양장),8983927992,9788983927996,4840,문학수첩,"J.K. 롤링 지음, 강동혁 옮김",21000,18900,2100,10%,"1,050점",20200120,6863
585,소설/시/희곡,해리 포터와 아즈카반의 죄수 (일러스트 에디션),8983927828,9788983927828,4840,문학수첩,"J.K. 롤링 지음, 짐 케이 그림, 강동혁 옮김",33000,29700,3300,10%,"1,650점",20191119,8388
586,소설/시/희곡,해리 포터와 비밀의 방 (일러스트 에디션),898392781X,9788983927811,4840,문학수첩,"J.K. 롤링 지음, 짐 케이 그림, 강동혁 옮김",31000,27900,3100,10%,"1,550점",20191119,8884
587,소설/시/희곡,해리 포터와 불의 잔 1 (양장),8983927771,9788983927774,4840,문학수첩,"J.K. 롤링 지음, 강동혁 옮김",21000,18900,2100,10%,"1,050점",20191119,8583
