순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
150,전집/중고전집,(전3권)마법의 똥한자 1~3권 세트,K592639237,,,,,25500,22950,2550,10%,250점,20190225,48
151,전집/중고전집,(전2권)점술가게~허브마녀와 신기한열쇠 마법의정원세트,K562639237,,,,,17000,15300,1700,10%,170점,20191015,70
152,전집/중고전집,[2종사은품증정][아울북][개정판]마법천자문 33번-36번 (전4권),K912639964,,,아울북,,48000,43200,4800,10%,480점,20000101,63
153,전집/중고전집,[훈민출판사]엄마랑 벽그림 병풍 (6장) (세이펜가능),K332639969,,,훈민출판사,,42500,42500,0,0%,420점,20000101,231
154,전집/중고전집,설민석의 한국사 대모험 13번 14번 15번 전3권 세트/노트2권+연표 증정,K652637100,,,아이휴먼,,36000,32400,3600,10%,360점,20201026,1031
155,전집/중고전집,내일은 실험왕 41~50번 전10권 세트/아동도서2권+문구세트 증정,K442637100,,,아이세움,,128000,115200,12800,10%,"1,280점",20200825,222
156,전집/중고전집,시공주니어문고 레벨1단계 베스트1단계 시리즈 시공주니어 저학년문고 레벨1 문고레벨1단계용1-65[전65권][정품새책]+[초등도서5권증정[가격미표시]오늘출발   ,K712636528,,,시공주니어,,320000,288000,32000,10%,"3,200점",20200501,81
157,전집/중고전집,다빈치 테마 위인 전집 동화 페이퍼백 전50권 2019 최신개정판 유한미디어,K152636419,,,유한미디어,,67500,67500,0,0%,670점,20190101,478
158,전집/중고전집,도도코 아기 바스락 촉감놀이 촉감책 꼬리 헝겊책 동물친구 꼬리,K732636218,,,도윤,,18000,16200,1800,10%,180점,20191201,229
159,전집/중고전집,[그린키즈] 꼬마손 팝업북 전래명작동화 10권세트,K142636709,,,그린키즈,,60000,39600,20400,34%,400점,20200710,538
160,전집/중고전집,[삐아제] 지구별 영웅들 전66권,K092636197,,,한국삐아제,,64000,57600,6400,10%,640점,20160101,116
161,전집/중고전집,[천재교육] 빅키즈 지식자람(총 25종 + 디지털북),K642636996,9791125943198,,천재교육,,99000,89100,9900,10%,990점,20190930,255
162,전집/중고전집,렛츠고 아트스쿨 2A - 1학기,K982636573,9791186677414,,칭찬나라큰나라,,24400,21960,2440,10%,240점,20110101,330
163,전집/중고전집,[2종사은품증정][아울북][개정판]마법천자문 37번-40번 (전4권),K092635312,,,아울북,,48000,43200,4800,10%,480점,20000101,122
164,전집/중고전집,네덜란드 창의교구 킨더로콘 1인용 교구,K062635694,,,동아출판,,60000,60000,0,0%,600점,20181228,50
165,전집/중고전집,[비룡소] 과학탐험대 신기한 스쿨버스 1~10권 세트 (전10권),K772635396,,,비룡소,,66500,59850,6650,10%,660점,20180716,917
166,전집/중고전집,교과지식 그리스로마신화 세계의신화/전68권,K932635473,,,한국톨스토이,,172000,172000,0,0%,"1,720점",20190701,110
