순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
537,경제경영,Fun Marketing 펀 마케팅,K822635868,9791196571542,3320,책연,한수범 지음,28000,25200,2800,10%,"1,400점",20190301,807
538,경제경영,국제거래법,8984118079,9788984118072,93360,세창출판사(세창미디어),이기수.신창섭 지음,38000,38000,0,0%,"1,900점",20190302,946
539,경제경영,글로벌 협상전략,K832534550,9791130307541,93320,박영사,안세영 지음,34000,34000,0,0%,"1,020점",20190228,1354
540,경제경영,인적자원관리,8990359082,9788990359087,93320,창민사,박우성.유규창 지음,29000,29000,0,0%,870점,20190225,1905
541,경제경영,차트 패턴,K352533632,9791188279241,3320,이레미디어,"토마스 N. 불코우스키 지음, 조윤정 옮김",24000,21600,2400,10%,"1,200점",20180820,3609
542,경제경영,UP 조직이해능력,K532533863,9791161261188,,양성원,이재희 외 지음,16000,16000,0,0%,0점,20180905,1083
543,경제경영,바빌론 부자들의 돈 버는 지혜,8974256495,9788974256494,13320,국일미디어(국일출판사),"조지 S. 클래이슨 지음, 강주헌 옮김",13500,12150,1350,10%,670점,20180528,11238
544,경제경영,바보아저씨의 경제 이야기,K512532546,9791189040468,3320,바른북스,바보아저씨 지음,17000,15300,1700,10%,850점,20180511,10217
545,경제경영,주식 매매하는 법,K122532920,9791188279128,3320,이레미디어,"제시 리버모어 지음, 박성환 옮김",14500,13050,1450,10%,720점,20180330,5994
546,경제경영,경쟁우위 마케팅전략,K082532618,9791130304977,93320,박영사,한상만 외 지음,36000,36000,0,0%,"1,080점",20180310,1318
547,경제경영,마케팅의 이해,8968441480,9788968441486,93320,한경사,이승창 외 지음,35000,35000,0,0%,0점,20170831,1070
548,경제경영,무역결제,8944504415,9788944504419,93320,삼영사,박광서 지음,27000,27000,0,0%,"1,350점",20170815,1039
549,경제경영,에센스 경영분석,8997926756,9788997926756,93320,유원북스,우춘식 외 지음,27000,27000,0,0%,810점,20170725,1296
550,경제경영,원가회계의 기초,8966223826,9788966223824,93320,세학사,김연용 지음,20000,20000,0,0%,0점,20170224,871
551,경제경영,리더십 : 글로벌 시대의 리더가 갖추어야 할 역량,8959725374,9788959725373,93320,청람,변상우 지음,25000,25000,0,0%,0점,20160830,1259
552,경제경영,NCS 기반 Business Correspondence 2 : 활용편,K742535004,9791156854159,93320,한올출판사,홍순이.윤혜정 지음,14800,14800,0,0%,740점,20160825,1044
553,경제경영,리더십의 이해,8990359910,9788990359919,93320,창민사,백기복 외 지음,28000,28000,0,0%,280점,20160805,1434
554,경제경영,오설리반의 도시경제학,K332433252,9791130302379,93320,박영사,"아써 오설리반 지음, 이번송 외 옮김",36000,36000,0,0%,"1,080점",20150905,1493
555,경제경영,파생상품의 평가와 헷징전략,118547501X,9791185475011,93320,피어슨에듀케이션코리아,"John C. Hull 지음, 김철중.윤평식 옮김",36000,36000,0,0%,0점,20140801,1598
556,경제경영,문병로 교수의 메트릭 스튜디오,8934966769,9788934966760,13320,김영사,문병로 지음,17900,16110,1790,10%,890점,20140307,14614
557,경제경영,왜 주식인가,8997453068,9788997453061,13320,이콘,존 리 지음,14800,13320,1480,10%,740점,20120924,11965
558,경제경영,김밥 파는 CEO,8996222682,9788996222682,13320,황금사자,김승호 지음,13000,11700,1300,10%,650점,20100405,8105
559,경제경영,터틀의 방식,8991998399,9788991998391,3320,이레미디어,"커티스 페이스 지음, 이은주 옮김",25000,22500,2500,10%,"1,250점",20100601,6050
560,경제경영,죽은 경제학자의 살아있는 아이디어,893493560X,9788934935605,3320,김영사,"토드 부크홀츠 지음, 류현 옮김, 한순구 감수",25000,22500,2500,10%,"1,250점",20090911,12928
561,경제경영,서비스 인간관계론,8945685685,9788945685681,93320,대왕사,차길수 지음,27000,27000,0,0%,0점,20080825,1086
562,경제경영,크리스토퍼 브라운 가치투자의 비밀,8990872316,9788990872319,3320,흐름출판,"크리스토퍼 브라운 지음, 권성희 옮김",12000,10800,1200,10%,600점,20070528,6307
563,경제경영,당신의 세일즈에 SPIN을 걸어라,8989566010,9788989566014,3320,김앤김북스,"닐 라컴 지음, 허스웨이트코리아 옮김",10000,9000,1000,10%,500점,20011107,5087
564,경제경영,마케팅조사원론,K872739914,9791191348095,,이프레스,박종철 지음,25000,25000,0,0%,750점,20210301,730
565,경제경영,365일 자동 절약 시스템 가계부,896030574X,9788960305748,13320,황금부엉이,오미옥 지음,15500,13950,1550,10%,770점,20210310,990
566,경제경영,원가관리회계,8977704707,9788977704701,93320,홍문사,김순기 외 지음,39000,39000,0,0%,"1,170점",20210225,710
567,경제경영,아이패드 프로크리에이트로 캐릭터 이모티콘 만들기,K862738737,9791165920401,3000,비제이퍼블릭,이광욱 지음,23000,20700,2300,10%,"1,150점",20210226,670
568,경제경영,"주식의 시대, 밀레니얼이 온다",K892738429,9791160023213,3320,메이트북스,한국경제신문 증권부 지음,17000,15300,1700,10%,850점,20210301,770
569,경제경영,붙잡고 읽으면 어느새 회계머리,K812738225,9791189183127,3320,쏭북스,김한수 지음,19000,17100,1900,10%,950점,20210302,1270
570,경제경영,세상을 바꾸는 행동경제학,K712737456,9791188314652,93320,비즈니스랩,"마이클 샌더스.수잔나 흄 지음, 안세라 옮김",23000,20700,2300,10%,"1,150점",20210127,2760
571,경제경영,투자의 비밀,8998342626,9788998342623,3320,에이지21,"제이슨 츠바이크 지음, 김성일 옮김",20000,18000,2000,10%,"1,000점",20210120,2495
572,경제경영,티티새의 1년 1억 짠테크,K812737852,9791190238359,13320,스마트북스,티티새 지음,16000,14400,1600,10%,800점,20210115,4665
