순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
343,초등학교참고서,뿌리깊은 초등국어 독해력 시작단계,K182534520,9791162722749,63710,마더텅,마더텅 편집부 지음,7900,7110,790,10%,390점,20190102,14112
344,초등학교참고서,기탄 수학 E단계 2집,8926015513,9788926015513,74410,기탄교육,기탄교육연구소 지음,5000,4500,500,10%,250점,20190110,12646
345,초등학교참고서,기탄 수학 F단계 2집,8926015564,9788926015568,74410,기탄교육,기탄교육연구소 지음,5000,4500,500,10%,250점,20190228,17524
346,초등학교참고서,기탄 수학 E단계 1집,8926015505,9788926015506,73370,기탄교육,기탄교육연구소 엮음,5000,4500,500,10%,250점,20190110,12964
347,초등학교참고서,하루 한장 쏙셈 초등 3-1 (2021년용),K732531846,9788937845284,63410,미래엔,미래엔 교육콘텐츠연구회 지음,9900,8910,990,10%,490점,20171030,14416
348,초등학교참고서,어린이 훈민정음 1-2,8960660809,9788960660809,64710,시서례,성정일 지음,8000,7200,800,10%,400점,20170825,15847
349,초등학교참고서,최상위연산 수학 초등 6A,8926150798,9788926150795,63,디딤돌,디딤돌 초등수학 연구소 엮음,9000,8100,900,10%,450점,20151222,8962
350,초등학교참고서,최상위연산 수학 초등 3A,8926150739,9788926150733,63,디딤돌,디딤돌 초등수학 연구소 엮음,9000,8100,900,10%,450점,20151222,10811
351,초등학교참고서,빨라지고 강해지는 이것이 연산이다 D2 (초등 4 과정),8962437511,9788962437515,63410,시매쓰,시매쓰수학연구소 엮음,7000,6300,700,10%,350점,20151212,10460
352,초등학교참고서,미국교과서 읽는 리딩 K1 입문편 (Student Book + Workbook + Audio QR Code),8974579995,9788974579999,14740,키출판사,e-Creative Contents.Michael A. Putlack 지음,15000,13500,1500,10%,750점,20110427,19048
353,초등학교참고서,수학동아 2021.3,K432738526,9772092669007,,동아사이언스(잡지),수학동아 편집부 지음,13000,12350,650,5%,380점,20210219,2330
354,초등학교참고서,백점 단원평가 국사과 6-1 (2021년),890046115X,9788900461152,64370,동아출판,동아출판(참고서) 편집부 지음,12000,10800,1200,10%,600점,20201215,2825
355,초등학교참고서,우등생 해법 국어 3-1 (2021년),K722737464,9791125958505,63710,천재교육,천재교육(참고서) 편집부 지음,16000,14400,1600,10%,800점,20201218,3960
356,초등학교참고서,큰별쌤 최태성의 하루 한장 한국사 2,K212736106,9791164136841,63910,미래엔,최태성 지음,14000,12600,1400,10%,700점,20201207,4460
357,초등학교참고서,신사고 우공비 초등 과학 4-1 (2021년),8928330238,9788928330232,64400,좋은책신사고,신사고초등콘텐츠연구회 지음,14000,12600,1400,10%,700점,20201203,3550
358,초등학교참고서,초고필 비문학 독해 1,8900460684,9788900460681,53710,동아출판,동아출판(참고서) 편집부 지음,12000,10800,1200,10%,600점,20201025,8272
359,초등학교참고서,초등국어 독해력 비타민 1단계,8960660914,9788960660915,64710,시서례,성정일 지음,10000,9000,1000,10%,500점,20201015,8983
360,초등학교참고서,디딤돌 초등 수학 문제유형 5-1 (2021년),8926159051,9788926159057,,디딤돌,디딤돌 초등 편집부 엮음,13500,12150,1350,10%,670점,20201007,5321
361,초등학교참고서,우공비 일일독해 4B단계 (초등 4학년),8928329868,9788928329861,64710,좋은책신사고,신사고초등콘텐츠연구회 지음,10000,9000,1000,10%,500점,20200623,7330
362,초등학교참고서,하루 한장 English BITE 초등 영단어 3학년 과정,K422636711,9791164133970,63740,미래엔,혼공스쿨 지음,14000,12600,1400,10%,700점,20191209,17276
