순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
773,사회과학,기획론,K322532519,9791186422236,93350,학림,최신융 외 지음,25000,25000,0,0%,750점,20180228,983
774,사회과학,사회 연구의 이론과 실제,8977237874,9788977237872,93330,기문사,민웅기 지음,10000,9500,500,5%,100점,20180226,1191
775,사회과학,아동권리와 복지,K692532072,9791196100599,93330,지식공동체,노병일 지음,17000,17000,0,0%,510점,20180105,938
776,사회과학,유아교사의 상호작용,K372531932,9791161051932,93370,공동체,이영미.이인용.이진우 지음,18000,18000,0,0%,540점,20170920,1238
777,사회과학,사회복지실천론 (최해경),8999713334,9788999713330,93330,학지사,최해경 지음,20000,20000,0,0%,600점,20170830,1262
778,사회과학,보육교사 인성론,8999711722,9788999711725,93370,학지사,공인숙 외 지음,19000,19000,0,0%,0점,20170320,1050
779,사회과학,건강 격차,897297899X,9788972978992,3330,동녘,"마이클 마멋 지음, 김승진 옮김",22000,19800,2200,10%,"1,100점",20170925,1772
780,사회과학,교사다움,8963529622,9788963529622,3370,공동체,최명희 지음,13000,13000,0,0%,130점,20160831,6096
781,사회과학,교육평가 (권대훈),8999709086,9788999709081,93370,학지사,권대훈 지음,20000,20000,0,0%,200점,20160225,1370
782,사회과학,학교폭력 예방의 이론과 실제,899970341X,9788999703416,93370,학지사,청소년폭력예방재단 학교폭력문제연구소 엮음,19000,19000,0,0%,950점,20140320,2773
783,사회과학,국제관계와 세계정치,8992803605,9788992803601,93340,명인문화사,"앤드루 헤이우드 지음, 김계동 옮김",30000,27000,3000,10%,"1,500점",20130903,2022
784,사회과학,현대 교육학개론,8999701913,9788999701917,93370,학지사,박철홍 외 지음,19000,19000,0,0%,950점,20130830,1249
785,사회과학,자원봉사론 (박용순),8942622569,9788942622566,93330,창지사,박용순 외 지음,18000,18000,0,0%,900점,20130307,904
786,사회과학,거대한 역설,8991799825,9788991799820,3300,교양인,"필립 맥마이클 지음, 조효제 옮김",23000,20700,2300,10%,"1,150점",20130329,2545
787,사회과학,조사방법론,8976442644,9788976442642,93350,대영문화사,박용치 외 지음,24000,24000,0,0%,"1,200점",20080215,828
788,사회과학,사회학적 상상력,8971991844,9788971991848,3330,돌베개,"C. 라이트 밀즈 지음, 강희경.이해찬 옮김",15000,13500,1500,10%,750점,20040228,3075
789,사회과학,자유주의에 관한 짧은 에세이들,8941171067,9788941171065,3340,동명사,김만권 지음,21000,21000,0,0%,"1,050점",20011017,2926
790,사회과학,소비의 사회,8931000014,9788931000016,93340,문예출판사,"장 보드리야르 지음, 이상률 옮김",18000,16200,1800,10%,900점,19920101,5167
791,사회과학,살인자들과의 인터뷰,K252738933,9791166890017,3840,바다출판사,"로버트 K. 레슬러 지음, 황정하.손명희 옮김",15000,13500,1500,10%,750점,20210225,1050
792,사회과학,행정법입문,8944505233,9788944505232,93360,삼영사,이호용 지음,38000,38000,0,0%,"1,900점",20210222,1030
793,사회과학,회사법,8944505225,9788944505225,93360,삼영사,최준선 지음,50000,50000,0,0%,"2,500점",20210222,720
794,사회과학,정책학 (남궁근),8918911769,9788918911762,93350,법문사,남궁근 지음,35000,35000,0,0%,"1,750점",20210215,960
795,사회과학,놀이지도,K052738528,9791161263427,93370,양성원,이순복 외 지음,20000,20000,0,0%,"1,000점",20201230,780
796,사회과학,"위안부 운동, 성역에서 광장으로",893004073X,9788930040730,4330,나남출판,심규선 지음,29000,26100,2900,10%,290점,20210218,2820
797,사회과학,노동 판례 백선,K412738324,9791130337623,93360,박영사,한국노동법학회 지음,25000,25000,0,0%,750점,20210220,1610
798,사회과학,한국헌법론,K802738323,9791130338378,93360,박영사,허영 지음,59000,59000,0,0%,"1,770점",20210210,860
799,사회과학,법복은 유니폼이 아니다,K812738228,9791190244152,3300,글마당,김태규 지음,18000,16200,1800,10%,900점,20210217,1980
800,사회과학,코젤렉의 개념사 사전 20,K662738128,9791156121893,94900,푸른역사,"하인츠 몬하우프트.디터 그림 지음, 오토 브루너 외 엮음, 송석윤 옮김, 한림대학교 한림과",15000,13500,1500,10%,750점,20210127,1670
801,사회과학,그림책 학급운영 2,K912738029,9791196968274,13370,교육과실천,그림책사랑교사모임 지음,18000,16200,1800,10%,900점,20210219,2520
802,사회과학,놀이로 시작하는 유치원 생활교육,K982738584,9791189404437,"93370
",맘에드림,이자정 지음,22000,19800,2200,10%,"1,100점",20210202,1685
803,사회과학,세상을 바꾸는 행동경제학,K712737456,9791188314652,93320,비즈니스랩,"마이클 샌더스.수잔나 흄 지음, 안세라 옮김",23000,20700,2300,10%,"1,150점",20210127,2760
804,사회과학,제로 웨이스트는 처음인데요,K292737152,9791158888398,3300,판미동,소일 지음,15800,14220,1580,10%,790점,20210113,3235
805,사회과학,방법으로서의 경계,8961952560,9788961952569,93300,갈무리,"산드로 메자드라.브렛 닐슨 지음, 남청수 옮김",27000,24300,2700,10%,"1,350점",20210128,2380
806,사회과학,망고와 수류탄,K922737420,9791190186094,3330,두번째테제,"기시 마사히코 지음, 정세경 옮김",16000,14400,1600,10%,800점,20210105,2480
807,사회과학,민법강의,8977704650,9788977704657,93360,홍문사,지원림 지음,77000,77000,0,0%,"2,310점",20210110,1830
808,사회과학,책 파는 법,K242736539,9791189683771,4810,유유,조선영 지음,10000,9000,1000,10%,500점,20201214,3475
809,사회과학,마음챙김의 배신,K562736538,9791157832064,3300,필로소픽,"로널드 퍼서 지음, 서민아 옮김",17500,15750,1750,10%,870점,20210111,3440
810,사회과학,느린 학습자 인지훈련 프로그램 1,8999722392,9788999722394,94370,학지사,박현숙 지음,15000,15000,0,0%,450점,20210120,2525
