순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
841,잡지,월간한옥 : NAJU,K262636176,9772508725006,,월간한옥(잡지),월간한옥 편집부 지음,20000,19000,1000,5%,540점,20190927,279
842,잡지,살롱 드 릴뤼스트라시옹 Royal Blue Edition,K512636073,9791196670313,,삽화가들의사랑방,삽화가들의사랑방 편집부 지음,20000,18000,2000,10%,900점,20190920,321
843,잡지,보스토크 VOSTOK 매거진 17호,K452636879,9791170370161,3660,보스토크프레스,보스토크 프레스 편집부 엮음,16000,14400,1600,10%,720점,20190918,1388
844,잡지,포포포 매거진 POPOPO Magazine Issue No.01,K842636362,9791196685911,3680,포포포,포포포 편집부 지음,15000,13500,1500,10%,680점,20190909,665
845,잡지,"과학, 공감과 연대를 말하다",K162636368,9772383984000,,바다출판사,스켑틱 협회 편집부 지음,15000,13500,1500,10%,680점,20190906,2055
846,잡지,"두 개로 나뉘지 않고 무한히 펼쳐지는, ‘젠더 스펙트럼’",K032636864,9772586200938,,이음,이음 편집부 지음,12000,10800,1200,10%,540점,20190902,955
847,잡지,바질 Basil : V.05 물발자국,K182636760,9791196666040,13330,윌든,윌든 편집부 지음,13000,11700,1300,10%,650점,20190828,150
848,잡지,옵.신 8호,K622635650,9772234510068,,작업실유령,곽영빈 외 지음,22000,19800,2200,10%,990점,20181231,496
849,잡지,월간 한옥 No.23,K912635357,9772508725006,,월간한옥(잡지),월간한옥 편집부 지음,20000,19000,1000,5%,540점,20190822,218
850,잡지,EBS FM Radio Easy Writing 이지 라이팅 2019년 3월~2019년 5월호 세트 (교재 3권 + 방송내용수록 MP3 CD 3장),8900442422,9788900442427,13740,동아출판(방송교재),마스터유진 지음,27000,25650,1350,5%,810점,20190822,180
851,잡지,EBS FM Radio 중급 일본어 회화 2019년 3월~2019년 5월호 세트 (교재 3권 +방송내용수록 MP3 CD 3장),8900442503,9788900442502,13730,동아출판(방송교재),원미령 지음,18000,17100,900,5%,540점,20190822,405
852,잡지,EBS FM Radio 초급 일본어 회화 2019년 3월~2019년 5월호 세트 (교재 3권 + 방송내용수록 MP3 CD 3장),890044249X,9788900442496,13730,동아출판(방송교재),이상민 지음,18000,17100,900,5%,540점,20190822,372
853,잡지,EBS FM Radio 입이 트이는 영어 2019년 3월~2019년 5월호 세트 (교재 3권 + 방송내용수록 MP3 CD 3장),8900442392,9788900442397,13740,동아출판(방송교재),이현석 지음,30000,28500,1500,5%,900점,20190822,194
854,잡지,우먼카인드 Vol.8 : 여성 서사를 만드는 일,K252635549,9772586258007,,바다출판사,우먼카인드 편집부 지음,15000,14250,750,5%,150점,20190802,1028
855,잡지,심플리 Vol.1 : 옷장(Closet),K262635443,9791196741617,14590,심플리,심플리 매거진 편집부 지음,16000,14400,1600,10%,800점,20190801,890
856,잡지,매거진 F (Magazine F) Vol.09 : 커리 (Curry),K132635245,9791160360783,3070,JOH & Company (제이오에이치),JOH & Company (제이오에이치) 편집부 외 지음,15000,14250,750,5%,430점,20190729,775
857,잡지,Breathe 3호,K802635947,9772636030003,93,브리드코리아(계간지),Breathe 편집부 지음,15000,13500,1500,10%,680점,20190725,1223
858,잡지,언유주얼 an usual Magazine Vol.3 : 준비중ing니다,K632635844,9791163640844,3810,언유주얼,서귤 외 지음,13500,12150,1350,10%,130점,20190731,1370
859,잡지,보스토크 VOSTOK 매거진 16호,K132635844,9791170370154,3660,보스토크프레스,보스토크 프레스 편집부 외 지음,16000,14400,1600,10%,720점,20190716,1339
860,잡지,뉴필로소퍼 2019 7호,K282635932,9772586476005,,바다출판사,뉴필로소퍼 편집부 엮음,15000,14250,750,5%,150점,20190705,1673
861,잡지,바질 Basil : V.03 생활전기,K402635739,9791196666026,13330,윌든,윌든 편집부 지음,13000,11700,1300,10%,650점,20190625,119
862,잡지,바질 Basil : V.02 식수,K482635739,9791196666019,13530,윌든,윌든 편집부 지음,13000,11700,1300,10%,650점,20190525,108
863,잡지,올챙이 발가락 : 2019.여름호,8963729052,9788963729053,73800,양철북,한국글쓰기교육연구회 지음,3000,3000,0,0%,0점,20190628,534
864,잡지,베어매거진 bear Vol.14 Picture Book,K062635420,9791188694501,4590,디자인이음,베어 편집부 지음,15000,14250,750,5%,430점,20190624,572
865,잡지,매거진 B (Magazine B) Vol.76 : 블루보틀 (Blue Bottle),K862635325,9791160360714,3070,JOH & Company (제이오에이치),JOH & Company (제이오에이치) 편집부 지음,16000,15200,800,5%,460점,20190625,204
866,잡지,욜라 OYLA Youth Science Vol.9,K422635123,9772586604002,73400,매직사이언스,욜라 편집부 지음,12000,11400,600,5%,340점,20190701,280
867,잡지,"언유주얼 an usual Magazine Vol.2 : 가성비, 네가 좋으면 나도 좋아",K902635122,9791163640820,3810,언유주얼,글배우 외 지음,13500,12150,1350,10%,130점,20190626,1304
868,잡지,볼드저널 bold journal Issue 13 : 주말의 발견 Discovering the Weekend,K912635922,9791196476267,4080,볼드피리어드,볼드피리어드 편집부 지음,18000,16200,1800,10%,540점,20190626,383
869,잡지,서울의 3년 이하 퇴사자의 가게들 : 하고 싶은 일 해서 행복하냐 묻는다면?,K442635916,9791195720996,4000,브로드컬리,브로드컬리 편집부 지음,15000,13500,1500,10%,750점,20190512,2724
870,잡지,매거진 B (Magazine B) Vol.75 : 룰루레몬 (Lululemon),K112635811,9791160360691,3070,JOH & Company (제이오에이치),JOH & Company (제이오에이치) 편집부 지음,16000,15200,800,5%,460점,20190527,149
871,잡지,유네스코 꾸리에 The Unesco Courier 2019.4~6월,K962635590,9772671661002,,알에이치코리아(RHK),"유네스코 꾸리에 편집부 지음, 김해온 옮김",10000,9000,1000,10%,450점,20190509,61
872,잡지,Breathe 2호,K972635285,9772636030003,92,브리드코리아(계간지),Breathe 편집부 지음,15000,13500,1500,10%,680점,20190415,908
873,잡지,뉴필로소퍼 2019 6호,K932635882,9772586476005,,바다출판사,뉴필로소퍼 편집부 엮음,15000,14250,750,5%,150점,20190401,1937
874,잡지,ABOUT H : 대한민국 행복 리포트 2019,8950980703,9788950980702,13320,21세기북스,최인철 외 지음,16000,14400,1600,10%,800점,20190415,263
875,잡지,오큘로 008,8994027971,9788994027975,93680,미디어버스,오큘로 편집부 지음,12000,10800,1200,10%,360점,20190322,629
876,잡지,살롱 드 릴뤼스트라시옹 Turquoise Edition,K262635562,9772671404005,91,삽화가들의사랑방,삽화가들의사랑방 편집부 지음,20000,18000,2000,10%,900점,20190311,536
877,잡지,매거진 B (Magazine B) Vol.67 : 교토 (Kyoto),K422635264,9791160360400,3050,JOH & Company (제이오에이치),JOH & Company (제이오에이치) 편집부 지음,16000,15200,800,5%,460점,20180801,132
878,잡지,매거진 B (Magazine B) Vol.65 : 르라보 (Le Labo),K492635264,9791160360356,,JOH & Company (제이오에이치),JOH & Company (제이오에이치) 편집부 지음,16000,15200,800,5%,460점,20180601,104
879,잡지,매거진 B (Magazine B) Vol.34 : 라이카 (Leica),8998415704,9788998415709,,JOH & Company (제이오에이치),JOH & Company (제이오에이치) 편집부 지음,16000,15200,800,5%,460점,20170201,193
880,잡지,과학은 선악을 다룰 수 있는가,K552635861,9772383984000,,바다출판사,스켑틱 협회 편집부 지음,15000,13500,1500,10%,680점,20190304,2061
881,잡지,욜라 OYLA Youth Science Vol.7,K402534158,9772586604002,,매직사이언스,욜라 편집부 지음,12000,11400,600,5%,340점,20190301,434
882,잡지,"프리랜서 매거진 &lt;Free, not free 프리 낫프리&gt;",K112534248,9772635871003,85,더스토리B(계간),프리낫프리 편집부 지음,15000,15000,0,0%,0점,20181225,778
883,잡지,웰빙라이프 : 1년 정기구독 (사은품 + 특별할인),K792534049,,,조선뉴스프레스,,33600,26880,6720,20%,330점,20000101,133
884,잡지,매거진 F (Magazine F) Vol.06 : 초콜릿 (Chocolate),K682534849,9791160360585,3070,JOH & Company (제이오에이치),JOH & Company (제이오에이치) 편집부 외 지음,15000,14250,750,5%,430점,20190128,1143
885,잡지,계간 파란 2018.겨울,K682534635,9772466148008,,파란,파란 편집부 지음,15000,13500,1500,10%,680점,20181230,55
886,잡지,베어매거진 bear Vol.13 Cat,K612534623,9791188694259,4590,디자인이음,베어 편집부 지음,15000,14250,750,5%,430점,20190110,358
887,잡지,뉴필로소퍼 2019 5호,K422534521,9772586476005,91,바다출판사,뉴필로소퍼 편집부 엮음,15000,14250,750,5%,150점,20190102,1664
888,잡지,올챙이 발가락 : 2018 겨울호,8963729036,9788963729039,73800,양철북,한국글쓰기교육연구회 지음,3000,3000,0,0%,0점,20181221,600
889,잡지,매거진 브리크 Magazine Brique No.5,K252534514,9791196043070,3610,브리크컴퍼니,매거진브리크 편집부 지음,19600,17640,1960,10%,980점,20181220,144
890,잡지,월간잡지 전원생활 1년 정기구독,K452534310,,,농민신문사,,58800,56400,2400,5%,580점,10101,163
891,잡지,주간잡지 시사IN 1년 정기구독,K772534918,,,참언론(잡지),,200000,180000,20000,10%,"2,000점",20190103,98
