ISBN13,rating,review
9788926155905,10,수준높은 독해력을 기를 수 있어서 좋아요. 다양한 지문의 독해가 나와서 공부하기 좋네요.
9788926155905,10,초등학교 고학년이라면 꼭 공부해야하는 교재인거 같아요.수능까지 이어지는 독해력교재라 아이들 수준에 맞는 다양한 지문들이 많아 좋았어요.
9788926155905,10,장문의 다양한 영역 지문을 이해하기 쉽고 알차게 아이의 독해력을 길러 주니 참 좋아요.
9788926155905,10,"고학년(5~6학년) 즉 예비중등시기에 수능에 출제되는 여러 영역(인문, 사회, 과학, 기술, 예술 영역)을 다양하게 독해할 수 있도록 구성되어 있어요. 막연히 어려운게 아니라 난이도도 단계적으로 세분화해서 구성해서 차근차근 풀다보면 독해실력이 많이 향상될것 같아요."
9788926155905,10,다양한 지문을 접할 수 있고 꾸준히 읽다보면 이해력과 독해력이 좋아질 것 같아요.
9788926155905,10,와우~ 진짜 수능까지 연결되는 독해력 문제집이네요. 저학년용이 살짝 쉽다 생각했는데 고학년용은 확실히 차원이 다릅니다. 고학년용 꼭 풀려보세요~
9788926155905,10,지문이 살짝 길어지지만 4단계까지 잘 풀었다면 도전~!!아이의 반응 기대됩니다~^^
9788926155905,10,독해훈련은 초등부터 꾸준히해야 실력이 향상될듯해요 저학년 4단계학습후 고학년 독해력1을 풀고있는데 확실히 지문에서부터 난이도가 있어 저학용이랑 틀리네요.
9788926155905,10,디딤돌 독해력은 한 분야가 아니라 여러분야의 다양한 정보나 내용 등을 다루고 있어서 다양한 영역의 지문을 읽어볼 수 있습니다.
9788926155905,10,확실히 난이도가 있는 지문들이 나오네요. 저학년용 디딤돌 4단계 마치고 이어 풀기에 좋아요. 수능까지 연결되는 문제유형들이 아이에게 많은 도움이 될거라 여겨집니다.
9788926155905,10,고학년 독해 공부를 위해 디딤돌 수능까지 연결되는 초등 독해력 선택했어요.초등 고학년이 감당할 수 있는 중등수준의 난도로 나와있어 공부하고 나면 자신감 뿜뿌이겠어요.
9788954747158,10,아들이 국사를 좋아해서 ebs라이브 강의 끝내고 틀어주는데 라이브강의보다 더 좋아함 (ebs에 이것 기반으로 하는 강의가 있는데 유익해요.)
9788954747158,8,아들이 초저인데 역사에 대해 종종 물어봐서 제가 좀 보다가 초 고학년되면 아들 주려고 겸사겸사 구입했어요.그런데 의외로 아들이 잼나다고 보네요^^
9788954747158,10,딸아이가 초등학교 고학년이되어서 ebs스토리한국사로 공부하고있어요 아이가 책을 읽고 문제집 푸는걸 강요하지않았는데  스토리한국사가 재미있다며 스스로공부를하네요  조선후기부터 일제강점기 그리고 현대까지 한권으로 역사공부를할수있는 알짜배기 교제네요 고학년 한국사준비하신다면 추천!
9788926158586,10,독해력과 어휘력도 기르며다양한지문을 통해 독해력을 기를수 있어 좋아요
9788926158586,10,5학년 교과과정에 맞춰 독해원리 적용된 지문과문제들이라 국어공부에 많은 도움이 되겠어요
9788926158586,10,독해력을 키우는데 아주 좋은 교재예요. 다양한 지문을 읽으며 지식배경도 쌓을수 있어서 더욱 좋아요
9788926158586,10,"지문이 훌륭한 독해력 학습서입니다. 비문학과 필독서로 이루어져 있어서 다 풀고 난 뒤에도 지문을 읽어보며 어휘 향상, 배경지식 확장에 유용합니다."
9788926158586,10,"문학을 좋아하는 아이, 어렵지만 비문학 지문으로 실력을 다지기 좋은 교재예요. 매일 꾸준히가 답이죠^^"
9788926158586,10,지문량도 적당하고 다양한 글을 접해볼수 있어서 좋아요어휘까지 꼭 찝어주고 넘어가서 아이가 새로운 어휘도 알고갑니다.
9788926158586,10,꾸준히 하다 보면 독해력과 함께 어휘력도 좋아져요고학년 독해력까지 쭉 이어갈 생각입니다
